final_id,enroll_id,final_score,grade,at_risk,intervention
3616,3616,69.32,C,0,0
3617,3617,69.95,C,0,0
3618,3618,61.56,C,1,1
3619,3619,62.73,C,0,0
3620,3620,55.88,C,0,0
3621,3621,65.22,C,0,0
3622,3622,73.06,B,0,0
3623,3623,65.38,C,0,0
3624,3624,64.09,C,0,0
3625,3625,80.71,B,0,0
3626,3626,55.76,C,0,0
3627,3627,67.15,C,0,0
3628,3628,74.9,B,0,0
3629,3629,62.91,C,1,1
3630,3630,77.85,B,0,0
3631,3631,68.32,C,0,0
3632,3632,46.31,D,1,1
3633,3633,60.14,C,0,0
3634,3634,48.89,D,1,1
3635,3635,52.17,D,0,0
3636,3636,42.8,D,0,0
3637,3637,65.6,C,1,0
3638,3638,49.77,D,1,1
3639,3639,51.96,D,0,0
3640,3640,58.16,C,0,0
3641,3641,53.22,D,0,0
3642,3642,77.72,B,0,0
3643,3643,80.26,B,1,1
3644,3644,77.23,B,0,0
3645,3645,72.13,B,0,0
3646,3646,75.32,B,0,0
3647,3647,74.17,B,0,0
3648,3648,73.81,B,0,0
3649,3649,68.66,C,0,0
3650,3650,74.5,B,0,0
3651,3651,73.94,B,0,0
3652,3652,64.79,C,0,0
3653,3653,65.55,C,0,0
3654,3654,77.16,B,0,0
3655,3655,75.1,B,0,0
3656,3656,41.78,D,1,1
3657,3657,74.44,B,0,0
3658,3658,72.33,B,0,0
3659,3659,72.02,B,0,0
3660,3660,82.37,B,0,0
3661,3661,69.61,C,0,0
3662,3662,84.16,B,0,0
3663,3663,67.51,C,0,0
3664,3664,69.29,C,0,0
3665,3665,63.72,C,0,0
3666,3666,69.19,C,0,0
3667,3667,81.82,B,0,0
3668,3668,80.65,B,0,0
3669,3669,77.36,B,0,0
3670,3670,57.46,C,0,0
3671,3671,54.3,D,0,0
3672,3672,78.72,B,0,0
3673,3673,73.52,B,0,0
3674,3674,59.13,C,0,0
3675,3675,73.86,B,0,0
3676,3676,67.7,C,0,0
3677,3677,66.33,C,0,0
3678,3678,54.31,D,0,0
3679,3679,70.82,B,0,0
3680,3680,77.79,B,0,0
3681,3681,71.4,B,0,0
3682,3682,63.95,C,1,0
3683,3683,61.14,C,0,0
3684,3684,77.02,B,0,0
3685,3685,53.52,D,0,0
3686,3686,60.17,C,0,0
3687,3687,52.5,D,0,0
3688,3688,68.38,C,0,0
3689,3689,74.41,B,0,0
3690,3690,72.57,B,0,0
3691,3691,57.91,C,0,0
3692,3692,80.28,B,0,0
3693,3693,48.85,D,1,0
3694,3694,61.9,C,0,0
3695,3695,47.42,D,1,1
3696,3696,50.86,D,0,0
3697,3697,74.99,B,0,0
3698,3698,86.08,A,0,0
3699,3699,63.88,C,0,0
3700,3700,82.56,B,0,0
3701,3701,85.6,A,0,0
3702,3702,70.34,B,0,0
3703,3703,79.42,B,0,0
3704,3704,60.61,C,1,0
3705,3705,79.81,B,0,0
3706,3706,71.25,B,0,0
3707,3707,77.66,B,0,0
3708,3708,69.58,C,0,0
3709,3709,77.07,B,0,0
3710,3710,76.08,B,0,0
3711,3711,74.22,B,0,0
3712,3712,98.91,A,0,0
3713,3713,70.64,B,0,0
3714,3714,84.65,B,0,0
3715,3715,77.08,B,0,0
3716,3716,99.1,A,0,0
3717,3717,72.33,B,0,0
3718,3718,69.16,C,0,0
3719,3719,80.28,B,0,0
3720,3720,65.62,C,0,0
3721,3721,83.54,B,0,0
3722,3722,61.87,C,0,0
3723,3723,43.65,D,1,0
3724,3724,56.11,C,0,0
3725,3725,55.92,C,0,0
3726,3726,59.95,C,0,0
3727,3727,50.16,D,0,0
3728,3728,62.72,C,0,0
3729,3729,64.89,C,0,0
3730,3730,62.89,C,0,0
3731,3731,69.83,C,0,0
3732,3732,61.61,C,0,0
3733,3733,59.69,C,0,0
3734,3734,67.67,C,0,0
3735,3735,72.76,B,0,0
3736,3736,61.78,C,1,0
3737,3737,64.34,C,0,0
3738,3738,65.23,C,0,0
3739,3739,69.84,C,0,0
3740,3740,70.26,B,0,0
3741,3741,55.12,C,0,0
3742,3742,72.75,B,0,0
3743,3743,62.36,C,0,0
3744,3744,64.91,C,0,0
3745,3745,74.23,B,0,0
3746,3746,75.56,B,0,0
3747,3747,75.05,B,0,0
3748,3748,71.51,B,0,0
3749,3749,59.86,C,0,0
3750,3750,76.86,B,0,0
3751,3751,61.26,C,0,0
3752,3752,84.33,B,0,0
3753,3753,67.67,C,0,0
3754,3754,70.83,B,0,0
3755,3755,90.84,A,0,0
3756,3756,72.34,B,0,0
3757,3757,57.3,C,0,0
3758,3758,59.02,C,0,0
3759,3759,68.62,C,0,0
3760,3760,57.27,C,0,0
3761,3761,60.01,C,0,0
3762,3762,59.84,C,0,0
3763,3763,64.2,C,0,0
3764,3764,76.37,B,0,0
3765,3765,59.1,C,0,0
3766,3766,67.57,C,0,0
3767,3767,48.97,D,1,1
3768,3768,59.69,C,0,0
3769,3769,65.21,C,1,1
3770,3770,59.45,C,0,0
3771,3771,64.38,C,0,0
3772,3772,70.18,B,0,0
3773,3773,72.04,B,0,0
3774,3774,71.02,B,0,0
3775,3775,58.68,C,1,1
3776,3776,67.89,C,0,0
3777,3777,59.59,C,0,0
3778,3778,67.53,C,0,0
3779,3779,51.08,D,0,0
3780,3780,59.0,C,0,0
3781,3781,68.04,C,0,0
3782,3782,46.4,D,0,0
3783,3783,54.41,D,0,0
3784,3784,63.46,C,0,0
3785,3785,63.5,C,1,0
3786,3786,72.59,B,0,0
3787,3787,67.05,C,0,0
3788,3788,57.01,C,0,0
3789,3789,70.6,B,0,0
3790,3790,70.21,B,0,0
3791,3791,79.52,B,0,0
3792,3792,66.03,C,0,0
3793,3793,75.71,B,0,0
3794,3794,76.83,B,0,0
3795,3795,50.05,D,0,0
3796,3796,63.75,C,0,0
3797,3797,74.98,B,0,0
3798,3798,66.14,C,0,0
3799,3799,92.75,A,0,0
3800,3800,74.64,B,0,0
3801,3801,93.43,A,0,0
3802,3802,83.8,B,0,0
3803,3803,83.32,B,0,0
3804,3804,65.59,C,0,0
3805,3805,86.21,A,0,0
3806,3806,69.32,C,0,0
3807,3807,75.32,B,0,0
3808,3808,54.19,D,0,0
3809,3809,57.7,C,0,0
3810,3810,72.25,B,0,0
3811,3811,71.24,B,0,0
3812,3812,61.85,C,0,0
3813,3813,72.79,B,0,0
3814,3814,62.39,C,0,0
3815,3815,64.15,C,0,0
3816,3816,76.91,B,0,0
3817,3817,66.46,C,0,0
3818,3818,72.95,B,0,0
3819,3819,55.81,C,0,0
3820,3820,87.52,A,0,0
3821,3821,61.49,C,0,0
3822,3822,65.98,C,0,0
3823,3823,69.45,C,0,0
3824,3824,69.96,C,0,0
3825,3825,78.36,B,0,0
3826,3826,76.22,B,0,0
3827,3827,55.98,C,0,0
3828,3828,68.94,C,0,0
3829,3829,72.03,B,0,0
3830,3830,64.6,C,0,0
3831,3831,68.31,C,0,0
3832,3832,64.11,C,0,0
3833,3833,66.42,C,0,0
3834,3834,64.86,C,1,0
3835,3835,87.23,A,0,0
3836,3836,69.05,C,0,0
3837,3837,98.51,A,0,0
3838,3838,89.88,A,0,0
3839,3839,70.64,B,0,0
3840,3840,71.73,B,0,0
3841,3841,69.63,C,0,0
3842,3842,55.85,C,0,0
3843,3843,63.62,C,0,0
3844,3844,88.49,A,0,0
3845,3845,80.95,B,0,0
3846,3846,80.83,B,0,0
3847,3847,75.55,B,0,0
3848,3848,73.38,B,0,0
3849,3849,72.71,B,0,0
3850,3850,46.87,D,1,0
3851,3851,63.32,C,0,0
3852,3852,86.31,A,0,0
3853,3853,78.19,B,0,0
3854,3854,80.0,B,0,0
3855,3855,76.7,B,0,0
3856,3856,61.16,C,0,0
3857,3857,65.66,C,0,0
3858,3858,56.18,C,0,0
3859,3859,71.88,B,1,0
3860,3860,66.03,C,0,0
3861,3861,80.51,B,0,0
3862,3862,83.13,B,0,0
3863,3863,53.65,D,1,0
3864,3864,69.97,C,0,0
3865,3865,57.16,C,0,0
3866,3866,66.69,C,0,0
3867,3867,64.4,C,0,0
3868,3868,83.62,B,0,0
3869,3869,87.06,A,0,0
3870,3870,85.66,A,0,0
3871,3871,77.39,B,0,0
3872,3872,61.45,C,0,0
3873,3873,57.61,C,0,0
3874,3874,73.04,B,0,0
3875,3875,81.71,B,0,0
3876,3876,67.93,C,0,0
3877,3877,78.13,B,0,0
3878,3878,76.7,B,0,0
3879,3879,62.9,C,0,0
3880,3880,73.94,B,0,0
3881,3881,48.2,D,1,1
3882,3882,67.93,C,0,0
3883,3883,64.53,C,0,0
3884,3884,60.34,C,0,0
3885,3885,74.12,B,0,0
3886,3886,74.95,B,0,0
3887,3887,89.65,A,0,0
3888,3888,62.42,C,0,0
3889,3889,80.82,B,0,0
3890,3890,54.23,D,0,0
3891,3891,63.96,C,0,0
3892,3892,76.73,B,0,0
3893,3893,67.69,C,0,0
3894,3894,63.14,C,0,0
3895,3895,86.23,A,0,0
3896,3896,68.39,C,0,0
3897,3897,71.25,B,0,0
3898,3898,65.72,C,0,0
3899,3899,62.25,C,0,0
3900,3900,55.2,C,0,0
3901,3901,73.15,B,0,0
3902,3902,67.95,C,0,0
3903,3903,65.31,C,0,0
3904,3904,63.9,C,0,0
3905,3905,78.59,B,0,0
3906,3906,62.14,C,0,0
3907,3907,59.61,C,0,0
3908,3908,64.44,C,0,0
3909,3909,58.47,C,0,0
3910,3910,62.75,C,0,0
3911,3911,74.88,B,0,0
3912,3912,71.85,B,0,0
3913,3913,67.83,C,0,0
3914,3914,67.52,C,0,0
3915,3915,71.36,B,0,0
3916,3916,69.37,C,0,0
3917,3917,74.78,B,0,0
3918,3918,68.93,C,0,0
3919,3919,67.26,C,0,0
3920,3920,73.26,B,0,0
3921,3921,77.6,B,0,0
3922,3922,79.09,B,0,0
3923,3923,78.0,B,0,0
3924,3924,60.32,C,0,0
3925,3925,62.33,C,0,0
3926,3926,64.13,C,1,1
3927,3927,70.89,B,0,0
3928,3928,52.7,D,0,0
3929,3929,67.91,C,0,0
3930,3930,73.16,B,0,0
3931,3931,71.48,B,0,0
3932,3932,79.15,B,0,0
3933,3933,74.19,B,0,0
3934,3934,73.56,B,0,0
3935,3935,69.99,C,0,0
3936,3936,70.56,B,0,0
3937,3937,72.67,B,0,0
3938,3938,82.83,B,0,0
3939,3939,70.13,B,0,0
3940,3940,57.49,C,0,0
3941,3941,64.89,C,0,0
3942,3942,91.66,A,0,0
3943,3943,67.92,C,0,0
3944,3944,62.47,C,0,0
3945,3945,73.06,B,0,0
3946,3946,78.66,B,0,0
3947,3947,68.22,C,0,0
3948,3948,85.16,A,0,0
3949,3949,76.03,B,0,0
3950,3950,82.2,B,0,0
3951,3951,61.78,C,0,0
3952,3952,90.82,A,0,0
3953,3953,81.58,B,0,0
3954,3954,73.27,B,0,0
3955,3955,74.52,B,0,0
3956,3956,66.99,C,0,0
3957,3957,68.97,C,0,0
3958,3958,81.99,B,0,0
3959,3959,71.47,B,0,0
3960,3960,72.0,B,0,0
3961,3961,71.64,B,0,0
3962,3962,56.2,C,0,0
3963,3963,58.53,C,0,0
3964,3964,62.81,C,0,0
3965,3965,70.55,B,0,0
3966,3966,52.24,D,1,1
3967,3967,36.67,F,1,1
3968,3968,62.67,C,0,0
3969,3969,50.02,D,0,0
3970,3970,91.48,A,0,0
3971,3971,70.02,B,0,0
3972,3972,67.68,C,0,0
3973,3973,89.15,A,0,0
3974,3974,71.57,B,0,0
3975,3975,72.97,B,1,1
3976,3976,66.23,C,0,0
3977,3977,64.29,C,0,0
3978,3978,76.27,B,0,0
3979,3979,58.88,C,0,0
3980,3980,70.92,B,0,0
3981,3981,62.29,C,0,0
3982,3982,76.02,B,0,0
3983,3983,77.56,B,0,0
3984,3984,69.7,C,0,0
3985,3985,61.09,C,0,0
3986,3986,54.78,D,0,0
3987,3987,58.16,C,0,0
3988,3988,77.91,B,0,0
3989,3989,62.19,C,0,0
3990,3990,70.57,B,0,0
3991,3991,59.62,C,0,0
3992,3992,74.13,B,0,0
3993,3993,60.39,C,0,0
3994,3994,69.86,C,0,0
3995,3995,72.46,B,1,1
3996,3996,61.99,C,0,0
3997,3997,62.19,C,0,0
3998,3998,85.67,A,0,0
3999,3999,73.91,B,0,0
4000,4000,84.83,B,0,0
4001,4001,90.98,A,0,0
4002,4002,86.07,A,0,0
4003,4003,67.29,C,0,0
4004,4004,66.92,C,0,0
4005,4005,74.89,B,0,0
4006,4006,73.63,B,0,0
4007,4007,77.53,B,0,0
4008,4008,75.29,B,0,0
4009,4009,82.22,B,0,0
4010,4010,76.44,B,0,0
4011,4011,75.17,B,0,0
4012,4012,71.8,B,0,0
4013,4013,63.02,C,1,1
4014,4014,75.06,B,0,0
4015,4015,75.49,B,0,0
4016,4016,63.03,C,1,1
4017,4017,79.24,B,0,0
4018,4018,77.89,B,0,0
4019,4019,60.79,C,0,0
4020,4020,69.24,C,0,0
4021,4021,82.06,B,0,0
4022,4022,75.16,B,0,0
4023,4023,79.37,B,0,0
4024,4024,81.92,B,0,0
4025,4025,56.86,C,0,0
4026,4026,67.97,C,0,0
4027,4027,66.3,C,0,0
4028,4028,68.75,C,0,0
4029,4029,66.65,C,0,0
4030,4030,57.0,C,0,0
4031,4031,49.95,D,1,0
4032,4032,55.83,C,0,0
4033,4033,69.51,C,0,0
4034,4034,60.16,C,0,0
4035,4035,74.19,B,0,0
4036,4036,60.02,C,0,0
4037,4037,80.61,B,0,0
4038,4038,69.47,C,0,0
4039,4039,67.99,C,0,0
4040,4040,67.19,C,0,0
4041,4041,75.75,B,0,0
4042,4042,73.23,B,0,0
4043,4043,77.96,B,0,0
4044,4044,71.58,B,0,0
4045,4045,67.65,C,0,0
4046,4046,70.66,B,0,0
4047,4047,62.06,C,0,0
4048,4048,73.72,B,0,0
4049,4049,48.24,D,1,1
4050,4050,76.05,B,0,0
4051,4051,66.85,C,0,0
4052,4052,73.54,B,0,0
4053,4053,77.09,B,0,0
4054,4054,60.4,C,0,0
4055,4055,77.08,B,0,0
4056,4056,66.25,C,0,0
4057,4057,75.43,B,0,0
4058,4058,83.53,B,0,0
4059,4059,69.66,C,0,0
4060,4060,70.0,B,0,0
4061,4061,67.31,C,0,0
4062,4062,75.76,B,0,0
4063,4063,79.17,B,0,0
4064,4064,76.06,B,0,0
4065,4065,79.61,B,0,0
4066,4066,89.54,A,0,0
4067,4067,66.2,C,0,0
4068,4068,64.51,C,0,0
4069,4069,71.54,B,0,0
4070,4070,61.19,C,0,0
4071,4071,63.27,C,0,0
4072,4072,73.22,B,0,0
4073,4073,67.85,C,0,0
4074,4074,74.07,B,0,0
4075,4075,60.29,C,0,0
4076,4076,70.78,B,0,0
4077,4077,62.76,C,0,0
4078,4078,64.15,C,0,0
4079,4079,73.66,B,0,0
4080,4080,74.86,B,0,0
4081,4081,53.41,D,0,0
4082,4082,59.4,C,0,0
4083,4083,71.78,B,0,0
4084,4084,76.52,B,0,0
4085,4085,81.45,B,0,0
4086,4086,90.69,A,0,0
4087,4087,74.83,B,0,0
4088,4088,87.67,A,0,0
4089,4089,85.62,A,0,0
4090,4090,69.69,C,0,0
4091,4091,65.55,C,0,0
4092,4092,82.02,B,0,0
4093,4093,71.8,B,0,0
4094,4094,59.69,C,0,0
4095,4095,85.29,A,0,0
4096,4096,75.37,B,0,0
4097,4097,82.11,B,0,0
4098,4098,88.9,A,0,0
4099,4099,65.27,C,0,0
4100,4100,78.71,B,0,0
4101,4101,64.98,C,0,0
4102,4102,63.84,C,0,0
4103,4103,59.82,C,0,0
4104,4104,57.52,C,0,0
4105,4105,68.46,C,0,0
4106,4106,56.1,C,0,0
4107,4107,68.37,C,0,0
4108,4108,70.74,B,0,0
4109,4109,77.63,B,0,0
4110,4110,74.68,B,0,0
4111,4111,74.02,B,0,0
4112,4112,75.77,B,0,0
4113,4113,89.43,A,0,0
4114,4114,65.91,C,0,0
4115,4115,58.98,C,0,0
4116,4116,74.84,B,0,0
4117,4117,72.06,B,0,0
4118,4118,65.1,C,0,0
4119,4119,67.85,C,0,0
4120,4120,69.16,C,0,0
4121,4121,78.13,B,0,0
4122,4122,88.85,A,0,0
4123,4123,84.76,B,0,0
4124,4124,64.25,C,0,0
4125,4125,65.9,C,0,0
4126,4126,70.41,B,0,0
4127,4127,77.97,B,0,0
4128,4128,60.68,C,1,0
4129,4129,59.67,C,0,0
4130,4130,71.35,B,0,0
4131,4131,69.14,C,1,0
4132,4132,79.67,B,0,0
4133,4133,74.59,B,0,0
4134,4134,65.43,C,0,0
4135,4135,81.82,B,0,0
4136,4136,75.81,B,0,0
4137,4137,84.46,B,0,0
4138,4138,79.6,B,0,0
4139,4139,79.59,B,0,0
4140,4140,68.42,C,0,0
4141,4141,58.57,C,0,0
4142,4142,63.22,C,0,0
4143,4143,68.59,C,0,0
4144,4144,47.98,D,0,0
4145,4145,49.27,D,1,1
4146,4146,61.62,C,0,0
4147,4147,71.71,B,0,0
4148,4148,71.08,B,0,0
4149,4149,81.2,B,0,0
4150,4150,81.29,B,0,0
4151,4151,74.19,B,0,0
4152,4152,86.6,A,0,0
4153,4153,83.81,B,0,0
4154,4154,81.57,B,0,0
4155,4155,88.6,A,0,0
4156,4156,76.32,B,0,0
4157,4157,66.98,C,0,0
4158,4158,62.09,C,0,0
4159,4159,63.52,C,0,0
4160,4160,60.12,C,1,1
4161,4161,60.96,C,0,0
4162,4162,61.87,C,0,0
4163,4163,85.86,A,0,0
4164,4164,63.88,C,0,0
4165,4165,62.23,C,0,0
4166,4166,75.49,B,0,0
4167,4167,72.7,B,0,0
4168,4168,71.11,B,0,0
4169,4169,63.4,C,0,0
4170,4170,82.67,B,0,0
4171,4171,49.16,D,1,0
4172,4172,80.1,B,0,0
4173,4173,69.02,C,0,0
4174,4174,63.11,C,0,0
4175,4175,51.82,D,1,0
4176,4176,62.6,C,0,0
4177,4177,62.57,C,0,0
4178,4178,54.61,D,0,0
4179,4179,55.47,C,0,0
4180,4180,63.94,C,0,0
4181,4181,68.56,C,0,0
4182,4182,73.1,B,0,0
4183,4183,56.23,C,0,0
4184,4184,48.48,D,1,1
4185,4185,52.53,D,1,0
4186,4186,54.86,D,1,1
4187,4187,58.14,C,1,1
4188,4188,55.16,C,0,0
4189,4189,66.65,C,0,0
4190,4190,52.27,D,0,0
4191,4191,72.14,B,0,0
4192,4192,68.0,C,0,0
4193,4193,71.41,B,0,0
4194,4194,67.38,C,0,0
4195,4195,78.82,B,0,0
4196,4196,55.87,C,0,0
4197,4197,58.24,C,0,0
4198,4198,72.13,B,0,0
4199,4199,65.48,C,0,0
4200,4200,70.78,B,0,0
4201,4201,62.53,C,0,0
4202,4202,62.46,C,0,0
4203,4203,66.89,C,0,0
4204,4204,74.41,B,0,0
4205,4205,78.64,B,0,0
4206,4206,71.59,B,0,0
4207,4207,83.81,B,0,0
4208,4208,93.75,A,0,0
4209,4209,75.68,B,0,0
4210,4210,61.17,C,0,0
4211,4211,56.95,C,0,0
4212,4212,56.39,C,0,0
4213,4213,86.39,A,0,0
4214,4214,68.19,C,0,0
4215,4215,69.55,C,0,0
4216,4216,74.14,B,0,0
4217,4217,73.77,B,0,0
4218,4218,59.36,C,0,0
4219,4219,76.56,B,0,0
4220,4220,65.97,C,0,0
4221,4221,51.06,D,1,1
4222,4222,74.08,B,0,0
4223,4223,74.47,B,0,0
4224,4224,72.59,B,0,0
4225,4225,75.78,B,0,0
4226,4226,75.88,B,0,0
4227,4227,67.67,C,0,0
4228,4228,63.77,C,0,0
4229,4229,64.44,C,0,0
4230,4230,69.43,C,0,0
4231,4231,61.46,C,0,0
4232,4232,64.58,C,0,0
4233,4233,72.41,B,0,0
4234,4234,70.4,B,0,0
4235,4235,70.04,B,0,0
4236,4236,61.76,C,0,0
4237,4237,43.34,D,1,1
4238,4238,69.99,C,0,0
4239,4239,57.59,C,0,0
4240,4240,79.01,B,0,0
4241,4241,73.2,B,0,0
4242,4242,64.16,C,0,0
4243,4243,70.79,B,0,0
4244,4244,57.18,C,1,1
4245,4245,70.22,B,0,0
4246,4246,68.03,C,0,0
4247,4247,72.34,B,0,0
4248,4248,63.46,C,0,0
4249,4249,58.92,C,0,0
4250,4250,80.36,B,0,0
4251,4251,73.08,B,0,0
4252,4252,73.61,B,0,0
4253,4253,77.89,B,0,0
4254,4254,69.34,C,0,0
4255,4255,70.66,B,0,0
4256,4256,70.05,B,0,0
4257,4257,82.56,B,0,0
4258,4258,86.08,A,0,0
4259,4259,94.37,A,0,0
4260,4260,87.49,A,0,0
4261,4261,58.86,C,0,0
4262,4262,58.9,C,0,0
4263,4263,72.04,B,0,0
4264,4264,59.28,C,0,0
4265,4265,68.01,C,0,0
4266,4266,77.14,B,0,0
4267,4267,70.85,B,0,0
4268,4268,63.88,C,0,0
4269,4269,57.66,C,1,0
4270,4270,59.03,C,0,0
4271,4271,57.9,C,0,0
4272,4272,46.51,D,1,0
4273,4273,81.29,B,0,0
4274,4274,71.04,B,0,0
4275,4275,61.01,C,0,0
4276,4276,81.87,B,0,0
4277,4277,69.63,C,0,0
4278,4278,74.75,B,0,0
4279,4279,69.99,C,0,0
4280,4280,72.37,B,0,0
4281,4281,66.59,C,0,0
4282,4282,63.88,C,0,0
4283,4283,70.27,B,0,0
4284,4284,73.98,B,0,0
4285,4285,62.96,C,0,0
4286,4286,74.88,B,0,0
4287,4287,85.24,A,0,0
4288,4288,70.38,B,0,0
4289,4289,85.45,A,0,0
4290,4290,81.52,B,0,0
4291,4291,87.87,A,0,0
4292,4292,71.79,B,0,0
4293,4293,88.82,A,0,0
4294,4294,85.73,A,0,0
4295,4295,79.58,B,0,0
4296,4296,83.18,B,0,0
4297,4297,62.81,C,0,0
4298,4298,69.2,C,0,0
4299,4299,62.82,C,0,0
4300,4300,69.42,C,0,0
4301,4301,51.28,D,1,1
4302,4302,64.5,C,0,0
4303,4303,67.96,C,0,0
4304,4304,63.37,C,0,0
4305,4305,68.98,C,0,0
4306,4306,62.4,C,0,0
4307,4307,81.58,B,0,0
4308,4308,92.36,A,0,0
4309,4309,65.29,C,0,0
4310,4310,80.71,B,0,0
4311,4311,67.92,C,0,0
4312,4312,73.31,B,0,0
4313,4313,61.78,C,0,0
4314,4314,59.45,C,0,0
4315,4315,59.36,C,0,0
4316,4316,83.11,B,0,0
4317,4317,68.94,C,1,1
4318,4318,73.89,B,0,0
4319,4319,86.44,A,0,0
4320,4320,71.34,B,0,0
4321,4321,74.44,B,0,0
4322,4322,79.68,B,0,0
4323,4323,73.38,B,0,0
4324,4324,58.41,C,0,0
4325,4325,68.79,C,0,0
4326,4326,51.37,D,0,0
4327,4327,54.34,D,0,0
4328,4328,56.55,C,0,0
4329,4329,62.0,C,0,0
4330,4330,58.95,C,0,0
4331,4331,62.2,C,0,0
4332,4332,69.41,C,0,0
4333,4333,63.52,C,0,0
4334,4334,72.06,B,0,0
4335,4335,66.47,C,1,1
4336,4336,81.21,B,0,0
4337,4337,72.62,B,0,0
4338,4338,78.98,B,0,0
4339,4339,67.82,C,0,0
4340,4340,83.06,B,0,0
4341,4341,77.9,B,0,0
4342,4342,65.45,C,0,0
4343,4343,58.02,C,0,0
4344,4344,61.15,C,0,0
4345,4345,55.17,C,0,0
4346,4346,78.21,B,0,0
4347,4347,67.87,C,0,0
4348,4348,69.94,C,0,0
4349,4349,55.66,C,0,0
4350,4350,60.38,C,0,0
4351,4351,70.76,B,0,0
4352,4352,57.37,C,0,0
4353,4353,70.68,B,0,0
4354,4354,49.32,D,1,1
4355,4355,73.62,B,0,0
4356,4356,63.86,C,0,0
4357,4357,57.77,C,0,0
4358,4358,61.15,C,0,0
4359,4359,66.53,C,0,0
4360,4360,70.77,B,0,0
4361,4361,69.97,C,0,0
4362,4362,66.68,C,0,0
4363,4363,61.62,C,0,0
4364,4364,72.68,B,0,0
4365,4365,75.09,B,0,0
4366,4366,74.51,B,0,0
4367,4367,86.19,A,0,0
4368,4368,95.74,A,0,0
4369,4369,76.06,B,0,0
4370,4370,96.22,A,0,0
4371,4371,74.22,B,0,0
4372,4372,65.93,C,0,0
4373,4373,64.04,C,1,1
4374,4374,66.03,C,0,0
4375,4375,72.04,B,0,0
4376,4376,57.76,C,0,0
4377,4377,65.17,C,0,0
4378,4378,66.61,C,0,0
4379,4379,54.18,D,1,0
4380,4380,81.04,B,0,0
4381,4381,64.25,C,0,0
4382,4382,55.03,C,0,0
4383,4383,59.15,C,0,0
4384,4384,54.76,D,1,1
4385,4385,70.2,B,0,0
4386,4386,67.81,C,0,0
4387,4387,61.17,C,0,0
4388,4388,56.59,C,0,0
4389,4389,76.0,B,0,0
4390,4390,64.53,C,0,0
4391,4391,67.24,C,0,0
4392,4392,84.58,B,0,0
4393,4393,77.16,B,0,0
4394,4394,85.75,A,0,0
4395,4395,87.67,A,0,0
4396,4396,65.8,C,0,0
4397,4397,83.52,B,0,0
4398,4398,65.12,C,0,0
4399,4399,62.34,C,0,0
4400,4400,58.69,C,0,0
4401,4401,60.56,C,0,0
4402,4402,59.21,C,0,0
4403,4403,67.42,C,0,0
4404,4404,85.1,A,0,0
4405,4405,64.14,C,0,0
4406,4406,70.33,B,0,0
4407,4407,63.14,C,0,0
4408,4408,66.7,C,0,0
4409,4409,63.07,C,0,0
4410,4410,69.98,C,0,0
4411,4411,71.85,B,1,0
4412,4412,73.05,B,0,0
4413,4413,77.08,B,0,0
4414,4414,71.91,B,0,0
4415,4415,83.07,B,0,0
4416,4416,79.0,B,0,0
4417,4417,78.56,B,0,0
4418,4418,92.56,A,0,0
4419,4419,75.83,B,0,0
4420,4420,82.03,B,0,0
4421,4421,91.95,A,0,0
4422,4422,50.19,D,0,0
4423,4423,59.56,C,0,0
4424,4424,68.07,C,0,0
4425,4425,71.9,B,0,0
4426,4426,75.19,B,0,0
4427,4427,70.17,B,1,0
4428,4428,70.67,B,0,0
4429,4429,65.46,C,0,0
4430,4430,65.6,C,0,0
4431,4431,69.21,C,0,0
4432,4432,76.0,B,0,0
4433,4433,65.06,C,0,0
4434,4434,72.41,B,0,0
4435,4435,79.97,B,0,0
4436,4436,73.2,B,0,0
4437,4437,67.86,C,0,0
4438,4438,76.88,B,0,0
4439,4439,66.85,C,0,0
4440,4440,89.75,A,0,0
4441,4441,85.1,A,0,0
4442,4442,80.05,B,0,0
4443,4443,81.76,B,0,0
4444,4444,74.03,B,0,0
4445,4445,66.59,C,0,0
4446,4446,72.12,B,0,0
4447,4447,67.89,C,0,0
4448,4448,72.95,B,0,0
4449,4449,72.15,B,0,0
4450,4450,69.54,C,0,0
4451,4451,69.37,C,0,0
4452,4452,72.81,B,0,0
4453,4453,69.43,C,0,0
4454,4454,55.11,C,0,0
4455,4455,65.31,C,0,0
4456,4456,72.79,B,0,0
4457,4457,69.97,C,0,0
4458,4458,83.19,B,0,0
4459,4459,82.11,B,0,0
4460,4460,67.47,C,0,0
4461,4461,71.38,B,0,0
4462,4462,78.8,B,0,0
4463,4463,68.08,C,0,0
4464,4464,83.83,B,0,0
4465,4465,74.38,B,0,0
4466,4466,67.42,C,0,0
4467,4467,63.41,C,1,1
4468,4468,73.61,B,0,0
4469,4469,78.4,B,0,0
4470,4470,59.79,C,0,0
4471,4471,76.34,B,0,0
4472,4472,72.86,B,0,0
4473,4473,75.08,B,0,0
4474,4474,81.21,B,0,0
4475,4475,66.71,C,0,0
4476,4476,64.29,C,0,0
4477,4477,73.62,B,0,0
4478,4478,74.92,B,0,0
4479,4479,72.31,B,0,0
4480,4480,76.75,B,0,0
4481,4481,64.75,C,0,0
4482,4482,79.47,B,0,0
4483,4483,68.83,C,0,0
4484,4484,69.91,C,0,0
4485,4485,77.0,B,0,0
4486,4486,64.58,C,0,0
4487,4487,71.8,B,0,0
4488,4488,67.69,C,0,0
