enroll_id,student_id,course_id,semester
4743,946,4,2024-2
4744,947,5,2024-1
4745,947,4,2024-2
4746,947,1,2024-1
4747,947,8,2025-1
4748,948,6,2024-2
4749,948,5,2024-1
4750,948,1,2024-2
4751,948,7,2024-2
4752,949,4,2024-2
4753,949,1,2024-2
4754,949,2,2025-1
4755,949,7,2024-1
4756,949,8,2024-1
4757,950,2,2024-2
4758,950,3,2025-1
4759,950,4,2024-2
4760,950,1,2024-2
4761,951,4,2024-2
4762,951,6,2024-2
4763,951,3,2024-2
4764,951,2,2024-1
4765,951,1,2024-1
4766,951,8,2024-2
4767,952,8,2024-2
4768,952,4,2025-1
4769,952,5,2025-1
4770,952,2,2024-2
4771,952,7,2024-1
4772,953,4,2025-1
4773,953,1,2025-1
4774,953,6,2025-1
4775,953,5,2025-1
4776,953,2,2025-1
4777,953,8,2024-2
4778,954,3,2024-2
4779,954,4,2024-1
4780,954,2,2025-1
4781,954,7,2024-2
4782,955,1,2024-1
4783,955,4,2024-1
4784,955,2,2025-1
4785,955,7,2024-1
4786,955,8,2024-2
4787,956,3,2024-1
4788,956,5,2025-1
4789,956,4,2025-1
4790,956,2,2024-1
4791,956,8,2024-2
4792,956,1,2024-2
4793,957,5,2025-1
4794,957,3,2024-2
4795,957,8,2025-1
4796,957,1,2024-2
4797,958,7,2025-1
4798,958,3,2024-2
4799,958,8,2024-1
4800,958,5,2024-1
4801,958,4,2024-2
4802,959,6,2025-1
4803,959,2,2024-2
4804,959,5,2024-2
4805,959,8,2024-2
4806,959,7,2025-1
4807,960,7,2024-1
4808,960,6,2024-1
4809,960,3,2025-1
4810,960,5,2024-1
4811,960,1,2025-1
4812,960,4,2024-2
4813,961,8,2024-1
4814,961,6,2025-1
4815,961,5,2024-2
4816,961,7,2025-1
4817,962,1,2024-2
4818,962,6,2025-1
4819,962,3,2024-2
4820,962,4,2024-1
4821,962,2,2024-1
4822,962,8,2024-2
4823,963,6,2025-1
4824,963,7,2025-1
4825,963,4,2025-1
4826,963,8,2024-2
4827,964,6,2024-2
4828,964,7,2024-2
4829,964,2,2025-1
4830,964,5,2024-2
4831,965,7,2024-1
4832,965,6,2024-1
4833,965,2,2024-1
4834,965,1,2024-1
4835,965,4,2024-2
4836,966,6,2025-1
4837,966,3,2024-2
4838,966,2,2024-1
4839,966,5,2025-1
4840,966,4,2025-1
4841,966,1,2024-2
4842,967,7,2025-1
4843,967,2,2024-1
4844,967,6,2024-2
4845,967,4,2024-2
4846,968,3,2024-1
4847,968,4,2025-1
4848,968,2,2025-1
4849,968,1,2024-2
4850,968,6,2025-1
4851,968,8,2024-2
4852,969,3,2024-2
4853,969,8,2024-1
4854,969,2,2025-1
4855,969,1,2025-1
4856,969,5,2024-1
4857,969,4,2024-1
4858,970,2,2025-1
4859,970,5,2025-1
4860,970,4,2024-2
4861,970,1,2024-1
4862,970,8,2024-1
4863,970,6,2025-1
4864,971,5,2025-1
4865,971,2,2024-2
4866,971,8,2024-2
4867,971,7,2025-1
4868,972,5,2025-1
4869,972,1,2025-1
4870,972,2,2024-1
4871,972,7,2024-1
4872,973,2,2024-1
4873,973,1,2024-1
4874,973,8,2024-1
4875,973,3,2024-2
4876,973,5,2024-2
4877,974,7,2024-2
4878,974,1,2024-1
4879,974,4,2024-2
4880,974,8,2025-1
4881,975,4,2024-2
4882,975,6,2025-1
4883,975,8,2024-2
4884,975,7,2024-1
4885,976,5,2025-1
4886,976,1,2025-1
4887,976,2,2024-1
4888,976,8,2024-1
4889,977,6,2024-1
4890,977,4,2025-1
4891,977,5,2025-1
4892,977,8,2024-2
4893,977,1,2024-1
4894,978,1,2025-1
4895,978,5,2024-1
4896,978,8,2024-1
4897,978,7,2024-2
4898,979,4,2024-1
4899,979,1,2024-1
4900,979,3,2025-1
4901,979,2,2025-1
4902,980,5,2024-1
4903,980,3,2024-2
4904,980,4,2025-1
4905,980,2,2025-1
4906,981,5,2024-2
4907,981,4,2024-1
4908,981,6,2024-2
4909,981,7,2024-1
4910,981,8,2024-1
4911,981,3,2025-1
4912,982,5,2024-1
4913,982,4,2025-1
4914,982,1,2024-2
4915,982,8,2024-2
4916,982,3,2024-2
4917,982,6,2024-2
4918,983,5,2024-2
4919,983,7,2024-2
4920,983,3,2024-1
4921,983,8,2025-1
4922,983,1,2024-2
4923,983,6,2024-2
4924,984,2,2024-2
4925,984,4,2024-2
4926,984,8,2025-1
4927,984,1,2025-1
4928,984,3,2025-1
4929,984,7,2024-2
4930,985,1,2024-1
4931,985,8,2024-2
4932,985,2,2024-1
4933,985,3,2024-1
4934,985,4,2024-1
4935,986,6,2024-2
4936,986,3,2025-1
4937,986,2,2024-1
4938,986,7,2025-1
4939,986,1,2024-2
4940,986,4,2024-1
4941,987,6,2024-2
4942,987,2,2025-1
4943,987,5,2024-1
4944,987,1,2025-1
4945,987,4,2024-1
4946,988,5,2025-1
4947,988,6,2025-1
4948,988,8,2024-2
4949,988,1,2025-1
4950,989,6,2024-1
4951,989,7,2024-2
4952,989,3,2024-2
4953,989,2,2024-1
4954,989,5,2024-2
4955,990,2,2025-1
4956,990,1,2024-2
4957,990,4,2024-1
4958,990,8,2025-1
4959,990,3,2024-1
4960,991,1,2024-2
4961,991,6,2024-1
4962,991,5,2024-2
4963,991,8,2024-1
4964,991,4,2025-1
4965,992,1,2024-1
4966,992,3,2024-2
4967,992,6,2025-1
4968,992,8,2024-2
4969,992,5,2024-2
4970,992,2,2024-2
4971,993,7,2025-1
4972,993,1,2024-1
4973,993,5,2024-2
4974,993,3,2024-2
4975,993,4,2025-1
4976,994,8,2025-1
4977,994,7,2024-1
4978,994,6,2024-1
4979,994,1,2024-1
4980,994,3,2024-1
4981,995,3,2024-1
4982,995,1,2024-1
4983,995,8,2024-1
4984,995,4,2024-1
4985,996,6,2024-1
4986,996,7,2024-1
4987,996,5,2024-1
4988,996,1,2024-2
4989,996,8,2024-1
4990,996,2,2024-2
4991,997,7,2025-1
4992,997,3,2024-2
4993,997,6,2024-1
4994,997,2,2024-1
4995,997,5,2024-2
4996,998,7,2025-1
4997,998,6,2025-1
4998,998,4,2024-1
4999,998,1,2025-1
5000,999,8,2024-1
5001,999,3,2024-2
5002,999,7,2024-2
5003,999,4,2025-1
5004,999,2,2024-1
5005,1000,4,2024-1
5006,1000,6,2024-2
5007,1000,7,2024-1
5008,1000,2,2024-1
5009,1000,1,2024-1
5010,1001,4,2024-2
5011,1001,8,2024-1
5012,1001,7,2025-1
5013,1001,2,2025-1
5014,1001,6,2025-1
5015,1001,1,2024-2
5016,1002,8,2024-1
5017,1002,6,2024-1
5018,1002,2,2024-2
5019,1002,5,2024-2
5020,1002,1,2024-2
5021,1003,4,2024-2
5022,1003,7,2024-1
5023,1003,8,2025-1
5024,1003,2,2024-2
5025,1003,1,2025-1
5026,1003,5,2025-1
5027,1004,3,2024-1
5028,1004,4,2024-1
5029,1004,1,2024-2
5030,1004,6,2024-1
5031,1005,1,2024-2
5032,1005,4,2024-2
5033,1005,6,2024-1
5034,1005,5,2025-1
5035,1005,7,2024-1
5036,1006,7,2025-1
5037,1006,2,2024-2
5038,1006,8,2024-1
5039,1006,4,2024-2
5040,1006,5,2024-2
5041,1007,2,2024-1
5042,1007,1,2024-2
5043,1007,6,2024-1
5044,1007,4,2024-2
5045,1007,5,2024-1
5046,1008,5,2025-1
5047,1008,8,2024-1
5048,1008,7,2025-1
5049,1008,4,2024-1
5050,1008,6,2024-1
5051,1008,1,2024-1
5052,1009,1,2024-1
5053,1009,8,2024-1
5054,1009,5,2025-1
5055,1009,3,2024-1
5056,1010,4,2024-2
5057,1010,5,2024-1
5058,1010,6,2024-1
5059,1010,8,2025-1
5060,1010,7,2025-1
5061,1011,8,2025-1
5062,1011,2,2024-2
5063,1011,7,2025-1
5064,1011,6,2025-1
5065,1011,3,2024-2
5066,1012,1,2024-2
5067,1012,8,2025-1
5068,1012,2,2024-1
5069,1012,5,2024-1
5070,1012,4,2024-2
5071,1012,3,2025-1
5072,1013,3,2024-1
5073,1013,2,2024-1
5074,1013,8,2025-1
5075,1013,4,2024-2
5076,1014,6,2024-1
5077,1014,1,2025-1
5078,1014,2,2024-1
5079,1014,3,2025-1
5080,1014,7,2024-2
5081,1015,1,2024-1
5082,1015,4,2024-1
5083,1015,2,2025-1
5084,1015,7,2025-1
5085,1015,8,2024-2
5086,1016,3,2024-1
5087,1016,7,2024-2
5088,1016,2,2025-1
5089,1016,1,2024-2
5090,1017,8,2025-1
5091,1017,6,2024-2
5092,1017,3,2024-2
5093,1017,5,2024-2
5094,1017,7,2024-2
5095,1018,6,2025-1
5096,1018,3,2025-1
5097,1018,8,2025-1
5098,1018,7,2024-2
5099,1019,5,2024-1
5100,1019,6,2024-2
5101,1019,8,2024-1
5102,1019,1,2025-1
5103,1020,6,2025-1
5104,1020,4,2025-1
5105,1020,1,2025-1
5106,1020,2,2024-2
5107,1021,4,2025-1
5108,1021,6,2024-1
5109,1021,1,2024-2
5110,1021,2,2025-1
5111,1021,8,2025-1
5112,1022,8,2024-2
5113,1022,5,2025-1
5114,1022,2,2024-2
5115,1022,3,2024-2
5116,1022,7,2024-2
5117,1022,6,2024-1
5118,1023,6,2024-2
5119,1023,7,2024-2
5120,1023,5,2025-1
5121,1023,1,2024-2
5122,1024,2,2025-1
5123,1024,1,2024-1
5124,1024,4,2025-1
5125,1024,8,2024-2
5126,1024,6,2025-1
5127,1025,3,2024-1
5128,1025,8,2024-2
5129,1025,4,2024-1
5130,1025,7,2024-1
5131,1025,1,2024-2
5132,1025,2,2025-1
5133,1026,1,2024-2
5134,1026,4,2024-2
5135,1026,3,2025-1
5136,1026,8,2024-1
5137,1027,5,2025-1
5138,1027,2,2025-1
5139,1027,3,2025-1
5140,1027,6,2024-1
5141,1028,5,2024-2
5142,1028,2,2025-1
5143,1028,6,2024-1
5144,1028,7,2024-2
5145,1029,1,2025-1
5146,1029,4,2025-1
5147,1029,3,2024-2
5148,1029,2,2024-2
5149,1030,2,2024-1
5150,1030,3,2025-1
5151,1030,7,2024-2
5152,1030,5,2025-1
5153,1030,6,2024-2
5154,1031,3,2025-1
5155,1031,6,2024-1
5156,1031,2,2024-2
5157,1031,8,2024-2
5158,1031,7,2024-1
5159,1031,4,2024-2
5160,1032,8,2024-1
5161,1032,5,2025-1
5162,1032,2,2024-2
5163,1032,4,2025-1
5164,1032,7,2024-2
5165,1032,1,2025-1
5166,1033,6,2024-2
5167,1033,4,2024-2
5168,1033,3,2024-1
5169,1033,7,2025-1
5170,1033,5,2024-1
5171,1033,2,2024-2
5172,1034,3,2025-1
5173,1034,5,2025-1
5174,1034,8,2024-2
5175,1034,2,2024-1
5176,1035,5,2024-1
5177,1035,1,2024-2
5178,1035,4,2025-1
5179,1035,2,2024-2
5180,1035,6,2024-1
5181,1035,3,2024-1
5182,1036,5,2024-2
5183,1036,7,2025-1
5184,1036,6,2024-1
5185,1036,1,2024-2
5186,1037,8,2025-1
5187,1037,6,2025-1
5188,1037,3,2025-1
5189,1037,1,2025-1
5190,1037,5,2025-1
5191,1037,7,2024-1
5192,1038,4,2024-1
5193,1038,5,2025-1
5194,1038,2,2025-1
5195,1038,7,2024-1
5196,1038,8,2024-2
5197,1038,1,2025-1
5198,1039,1,2024-1
5199,1039,7,2024-1
5200,1039,4,2024-1
5201,1039,5,2024-1
5202,1039,2,2025-1
5203,1040,2,2024-2
5204,1040,8,2024-1
5205,1040,7,2025-1
5206,1040,1,2024-2
5207,1041,1,2024-1
5208,1041,8,2024-1
5209,1041,3,2025-1
5210,1041,4,2024-2
5211,1041,5,2025-1
5212,1042,8,2024-1
5213,1042,7,2025-1
5214,1042,6,2024-1
5215,1042,5,2024-1
5216,1042,1,2024-1
5217,1042,2,2025-1
5218,1043,4,2024-2
5219,1043,2,2024-2
5220,1043,5,2024-2
5221,1043,6,2025-1
5222,1043,7,2024-1
5223,1043,8,2025-1
5224,1044,6,2025-1
5225,1044,8,2024-1
5226,1044,3,2024-2
5227,1044,4,2024-2
5228,1044,5,2024-2
5229,1045,1,2025-1
5230,1045,3,2024-2
5231,1045,4,2024-1
5232,1045,8,2025-1
5233,1046,1,2024-1
5234,1046,6,2024-2
5235,1046,7,2024-1
5236,1046,5,2024-2
5237,1046,4,2025-1
5238,1047,5,2024-2
5239,1047,1,2025-1
5240,1047,2,2025-1
5241,1047,3,2024-2
5242,1047,6,2025-1
5243,1048,3,2025-1
5244,1048,6,2025-1
5245,1048,2,2025-1
5246,1048,8,2024-2
5247,1049,3,2024-1
5248,1049,8,2025-1
5249,1049,6,2024-2
5250,1049,7,2024-2
5251,1049,4,2024-2
5252,1050,3,2025-1
5253,1050,5,2024-2
5254,1050,6,2025-1
5255,1050,7,2025-1
5256,1050,8,2024-2
5257,1050,1,2025-1
5258,1051,7,2024-1
5259,1051,1,2025-1
5260,1051,8,2024-1
5261,1051,6,2024-2
5262,1051,2,2025-1
5263,1051,5,2024-2
5264,1052,4,2024-1
5265,1052,7,2025-1
5266,1052,6,2024-2
5267,1052,2,2024-2
5268,1052,1,2024-1
5269,1053,5,2024-2
5270,1053,1,2024-2
5271,1053,7,2025-1
5272,1053,6,2025-1
5273,1054,3,2024-2
5274,1054,8,2024-1
5275,1054,1,2025-1
5276,1054,4,2025-1
5277,1055,4,2024-2
5278,1055,2,2024-1
5279,1055,3,2024-1
5280,1055,8,2025-1
5281,1055,5,2024-1
5282,1055,6,2024-2
5283,1056,4,2024-1
5284,1056,1,2024-1
5285,1056,5,2024-1
5286,1056,7,2024-2
5287,1056,6,2024-2
5288,1056,8,2025-1
5289,1057,2,2024-1
5290,1057,3,2025-1
5291,1057,8,2024-2
5292,1057,5,2025-1
5293,1057,4,2024-2
5294,1057,1,2024-2
5295,1058,3,2024-2
5296,1058,7,2024-1
5297,1058,1,2025-1
5298,1058,4,2024-1
5299,1058,5,2024-1
5300,1058,8,2025-1
5301,1059,2,2025-1
5302,1059,1,2025-1
5303,1059,4,2024-2
5304,1059,8,2024-1
5305,1059,7,2024-1
5306,1060,5,2024-1
5307,1060,4,2024-2
5308,1060,6,2024-1
5309,1060,3,2025-1
5310,1060,1,2025-1
5311,1061,5,2025-1
5312,1061,4,2025-1
5313,1061,8,2024-1
5314,1061,1,2025-1
5315,1062,5,2024-2
5316,1062,6,2024-2
5317,1062,1,2024-1
5318,1062,7,2024-2
5319,1062,3,2024-1
5320,1063,4,2025-1
5321,1063,5,2024-1
5322,1063,6,2024-1
5323,1063,3,2024-2
5324,1064,1,2025-1
5325,1064,3,2025-1
5326,1064,8,2025-1
5327,1064,4,2024-1
5328,1065,8,2024-2
5329,1065,2,2025-1
5330,1065,3,2024-1
5331,1065,1,2025-1
5332,1065,5,2024-2
5333,1065,4,2024-2
5334,1066,5,2024-1
5335,1066,7,2024-1
5336,1066,2,2025-1
5337,1066,1,2025-1
5338,1066,8,2024-2
5339,1067,1,2025-1
5340,1067,5,2024-1
5341,1067,4,2024-2
5342,1067,8,2025-1
5343,1067,6,2024-2
5344,1067,2,2025-1
5345,1068,2,2024-2
5346,1068,4,2024-2
5347,1068,1,2024-1
5348,1068,5,2024-2
5349,1069,1,2024-1
5350,1069,2,2024-2
5351,1069,7,2025-1
5352,1069,8,2025-1
5353,1069,5,2025-1
5354,1070,1,2024-1
5355,1070,7,2024-1
5356,1070,6,2024-1
5357,1070,2,2024-1
5358,1071,3,2025-1
5359,1071,8,2025-1
5360,1071,1,2024-1
5361,1071,7,2024-2
5362,1071,5,2024-1
5363,1072,7,2024-2
5364,1072,4,2025-1
5365,1072,6,2024-1
5366,1072,1,2024-2
5367,1072,5,2025-1
5368,1072,8,2025-1
5369,1073,4,2025-1
5370,1073,8,2024-2
5371,1073,6,2025-1
5372,1073,3,2024-1
5373,1073,5,2025-1
5374,1074,6,2024-1
5375,1074,8,2024-2
5376,1074,5,2024-2
5377,1074,7,2025-1
5378,1074,1,2025-1
5379,1075,5,2024-2
5380,1075,1,2025-1
5381,1075,2,2025-1
5382,1075,6,2024-1
5383,1075,8,2024-1
5384,1076,3,2024-1
5385,1076,1,2024-1
5386,1076,2,2024-2
5387,1076,4,2024-1
5388,1076,5,2024-2
5389,1077,7,2025-1
5390,1077,3,2024-2
5391,1077,1,2024-2
5392,1077,6,2024-1
5393,1077,8,2024-2
5394,1078,8,2024-1
5395,1078,1,2025-1
5396,1078,2,2024-2
5397,1078,6,2025-1
5398,1078,4,2024-1
5399,1079,5,2024-2
5400,1079,1,2024-2
5401,1079,8,2025-1
5402,1079,3,2024-1
5403,1079,7,2024-1
5404,1079,6,2024-2
5405,1080,7,2024-2
5406,1080,8,2025-1
5407,1080,4,2025-1
5408,1080,1,2024-2
5409,1080,5,2025-1
5410,1080,3,2024-2
5411,1081,5,2024-1
5412,1081,2,2024-1
5413,1081,4,2024-2
5414,1081,6,2025-1
5415,1081,7,2024-2
5416,1082,4,2024-2
5417,1082,7,2025-1
5418,1082,5,2024-2
5419,1082,3,2024-1
5420,1083,5,2024-2
5421,1083,3,2025-1
5422,1083,7,2025-1
5423,1083,6,2024-2
5424,1083,1,2024-2
5425,1083,4,2024-1
5426,1084,8,2024-1
5427,1084,1,2024-2
5428,1084,4,2024-2
5429,1084,7,2025-1
5430,1084,6,2025-1
5431,1085,7,2024-2
5432,1085,1,2025-1
5433,1085,5,2025-1
5434,1085,8,2024-2
5435,1086,8,2024-2
5436,1086,2,2024-2
5437,1086,3,2024-1
5438,1086,6,2024-1
5439,1087,3,2025-1
5440,1087,2,2024-1
5441,1087,5,2024-1
5442,1087,1,2025-1
5443,1087,7,2025-1
5444,1087,6,2024-2
5445,1088,6,2024-2
5446,1088,1,2024-2
5447,1088,5,2024-1
5448,1088,2,2025-1
5449,1088,7,2024-2
5450,1088,3,2025-1
5451,1089,1,2025-1
5452,1089,5,2024-2
5453,1089,2,2024-1
5454,1089,3,2025-1
5455,1089,8,2024-1
5456,1089,4,2024-1
5457,1090,6,2024-1
5458,1090,5,2025-1
5459,1090,3,2024-2
5460,1090,4,2024-2
5461,1091,1,2024-2
5462,1091,3,2024-2
5463,1091,5,2025-1
5464,1091,7,2024-2
5465,1092,5,2024-1
5466,1092,8,2024-2
5467,1092,1,2024-1
5468,1092,2,2025-1
5469,1092,3,2024-1
5470,1093,4,2025-1
5471,1093,7,2025-1
5472,1093,3,2025-1
5473,1093,5,2025-1
5474,1094,6,2025-1
5475,1094,2,2024-1
5476,1094,4,2024-2
5477,1094,5,2025-1
5478,1094,1,2024-1
5479,1094,3,2024-1
5480,1095,7,2025-1
5481,1095,5,2024-1
5482,1095,6,2025-1
5483,1095,1,2024-2
5484,1096,8,2024-2
5485,1096,3,2024-1
5486,1096,7,2024-2
5487,1096,2,2024-1
5488,1096,6,2024-2
5489,1096,1,2024-2
5490,1097,2,2024-1
5491,1097,6,2024-2
5492,1097,8,2025-1
5493,1097,4,2025-1
5494,1097,5,2024-1
5495,1097,7,2024-2
5496,1098,8,2025-1
5497,1098,5,2024-1
5498,1098,2,2025-1
5499,1098,4,2024-1
5500,1098,7,2024-2
5501,1098,1,2025-1
5502,1099,3,2024-1
5503,1099,5,2024-1
5504,1099,8,2024-2
5505,1099,6,2024-2
5506,1099,7,2025-1
5507,1099,2,2024-1
5508,1100,8,2024-1
5509,1100,6,2024-1
5510,1100,2,2024-2
5511,1100,7,2024-2
5512,1100,4,2025-1
5513,1100,1,2025-1
5514,1101,2,2025-1
5515,1101,8,2024-1
5516,1101,1,2024-1
5517,1101,4,2024-1
5518,1101,6,2025-1
5519,1102,7,2025-1
5520,1102,4,2024-1
5521,1102,3,2025-1
5522,1102,2,2024-2
5523,1102,8,2024-1
5524,1102,6,2024-2
5525,1103,2,2024-2
5526,1103,6,2024-2
5527,1103,1,2025-1
5528,1103,7,2024-2
5529,1103,3,2025-1
5530,1104,5,2025-1
5531,1104,7,2025-1
5532,1104,4,2025-1
5533,1104,2,2024-1
5534,1104,8,2024-1
5535,1105,6,2024-2
5536,1105,8,2024-2
5537,1105,7,2024-2
5538,1105,4,2024-1
5539,1106,5,2024-2
5540,1106,7,2024-1
5541,1106,1,2025-1
5542,1106,2,2025-1
5543,1106,3,2025-1
5544,1106,8,2025-1
5545,1107,7,2024-1
5546,1107,3,2024-1
5547,1107,8,2025-1
5548,1107,4,2025-1
5549,1107,6,2024-1
5550,1107,1,2024-2
5551,1108,5,2024-2
5552,1108,8,2024-1
5553,1108,7,2024-1
5554,1108,3,2024-2
5555,1108,1,2024-2
5556,1108,2,2024-2
5557,1109,4,2024-1
5558,1109,2,2025-1
5559,1109,3,2024-2
5560,1109,6,2024-1
5561,1109,1,2024-1
5562,1110,3,2025-1
5563,1110,1,2025-1
5564,1110,5,2024-1
5565,1110,7,2024-1
5566,1111,1,2025-1
5567,1111,3,2024-2
5568,1111,2,2025-1
5569,1111,7,2024-1
5570,1111,4,2024-2
5571,1112,2,2024-2
5572,1112,6,2024-2
5573,1112,7,2024-2
5574,1112,1,2024-1
5575,1112,4,2024-1
5576,1113,2,2024-2
5577,1113,3,2024-1
5578,1113,1,2025-1
5579,1113,8,2024-2
5580,1113,6,2024-2
5581,1114,2,2024-2
5582,1114,6,2024-1
5583,1114,7,2025-1
5584,1114,3,2025-1
5585,1114,1,2024-2
5586,1115,1,2024-1
5587,1115,6,2024-1
5588,1115,7,2025-1
5589,1115,8,2024-2
5590,1116,4,2024-2
5591,1116,3,2024-1
5592,1116,8,2025-1
5593,1116,2,2024-2
5594,1117,3,2024-1
5595,1117,2,2024-2
5596,1117,6,2024-1
5597,1117,1,2024-2
5598,1117,7,2025-1
5599,1118,4,2024-2
5600,1118,6,2025-1
5601,1118,2,2024-2
5602,1118,1,2025-1
5603,1118,8,2025-1
5604,1118,3,2024-1
5605,1119,6,2024-2
5606,1119,4,2025-1
5607,1119,5,2024-2
5608,1119,2,2024-2
5609,1119,3,2025-1
5610,1119,1,2024-2
5611,1120,6,2024-1
5612,1120,5,2024-2
5613,1120,4,2024-2
5614,1120,3,2024-2
5615,1120,1,2024-2
5616,1120,8,2024-1
5617,1121,7,2024-1
5618,1121,1,2024-2
5619,1121,2,2025-1
5620,1121,4,2024-2
5621,1121,3,2025-1
5622,1121,5,2024-1
5623,1122,8,2024-2
5624,1122,5,2024-2
5625,1122,4,2025-1
5626,1122,2,2024-1
5627,1122,1,2024-2
5628,1123,6,2024-2
5629,1123,3,2024-2
5630,1123,8,2024-2
5631,1123,7,2024-2
5632,1124,5,2024-2
5633,1124,1,2025-1
5634,1124,3,2024-1
5635,1124,4,2024-2
5636,1124,2,2024-2
5637,1125,4,2025-1
5638,1125,5,2024-1
5639,1125,2,2025-1
5640,1125,7,2025-1
5641,1125,6,2024-2
5642,1126,1,2024-1
5643,1126,6,2025-1
5644,1126,8,2024-2
5645,1126,4,2024-2
5646,1127,2,2025-1
5647,1127,6,2024-1
5648,1127,1,2024-1
5649,1127,5,2025-1
5650,1127,8,2024-2
5651,1127,4,2025-1
5652,1128,5,2024-2
5653,1128,7,2024-2
5654,1128,2,2024-1
5655,1128,3,2025-1
5656,1129,4,2024-2
5657,1129,1,2024-2
5658,1129,7,2024-1
5659,1129,6,2024-1
5660,1129,5,2024-2
5661,1129,3,2024-2
5662,1130,4,2024-1
5663,1130,6,2024-2
5664,1130,7,2025-1
5665,1130,2,2024-1
5666,1131,7,2024-1
5667,1131,2,2024-1
5668,1131,6,2025-1
5669,1131,3,2025-1
5670,1131,1,2025-1
5671,1132,7,2025-1
5672,1132,1,2025-1
5673,1132,8,2024-2
5674,1132,5,2024-1
5675,1132,2,2025-1
5676,1132,6,2024-2
5677,1133,7,2024-2
5678,1133,5,2024-2
5679,1133,6,2024-1
5680,1133,1,2024-1
5681,1133,3,2024-2
5682,1134,8,2024-2
5683,1134,4,2025-1
5684,1134,3,2024-2
5685,1134,7,2024-2
5686,1134,1,2024-2
5687,1134,5,2025-1
5688,1135,4,2025-1
5689,1135,8,2025-1
5690,1135,1,2024-1
5691,1135,7,2024-2
5692,1135,5,2024-1
5693,1135,2,2025-1
5694,1136,7,2024-2
5695,1136,8,2024-2
5696,1136,2,2025-1
5697,1136,4,2024-1
5698,1137,5,2024-1
5699,1137,3,2024-1
5700,1137,2,2024-2
5701,1137,1,2025-1
5702,1137,8,2024-1
5703,1137,7,2024-1
5704,1138,7,2025-1
5705,1138,5,2025-1
5706,1138,4,2024-1
5707,1138,8,2024-1
5708,1139,5,2024-1
5709,1139,4,2024-2
5710,1139,3,2025-1
5711,1139,6,2025-1
5712,1139,2,2025-1
5713,1140,1,2025-1
5714,1140,3,2024-2
5715,1140,6,2024-2
5716,1140,2,2025-1
5717,1140,4,2024-1
5718,1141,8,2024-1
5719,1141,6,2024-2
5720,1141,4,2025-1
5721,1141,5,2024-1
5722,1141,1,2024-2
5723,1142,1,2024-1
5724,1142,2,2024-1
5725,1142,5,2024-2
5726,1142,8,2024-1
5727,1143,7,2024-2
5728,1143,4,2024-1
5729,1143,2,2025-1
5730,1143,5,2025-1
5731,1144,7,2024-2
5732,1144,1,2025-1
5733,1144,3,2025-1
5734,1144,8,2024-2
5735,1144,4,2025-1
5736,1145,6,2024-2
5737,1145,5,2025-1
5738,1145,8,2025-1
5739,1145,2,2024-1
5740,1145,7,2025-1
5741,1146,6,2024-1
5742,1146,5,2024-2
5743,1146,7,2025-1
5744,1146,3,2025-1
5745,1146,4,2024-1
5746,1146,2,2024-1
5747,1147,8,2024-2
5748,1147,1,2024-1
5749,1147,3,2024-1
5750,1147,4,2024-2
5751,1147,2,2025-1
5752,1147,7,2024-1
5753,1148,2,2024-1
5754,1148,5,2024-1
5755,1148,4,2025-1
5756,1148,3,2024-2
5757,1149,3,2025-1
5758,1149,1,2024-1
5759,1149,8,2024-1
5760,1149,5,2024-2
5761,1149,2,2024-2
5762,1149,4,2024-2
5763,1150,5,2025-1
5764,1150,3,2025-1
5765,1150,8,2025-1
5766,1150,4,2024-1
5767,1150,7,2024-1
5768,1150,6,2025-1
5769,1151,2,2024-1
5770,1151,6,2024-2
5771,1151,8,2025-1
5772,1151,3,2024-1
5773,1152,7,2025-1
5774,1152,3,2024-2
5775,1152,5,2025-1
5776,1152,6,2025-1
5777,1153,8,2024-1
5778,1153,2,2025-1
5779,1153,7,2024-1
5780,1153,1,2024-1
5781,1153,6,2024-1
5782,1153,5,2024-2
5783,1154,6,2025-1
5784,1154,1,2024-2
5785,1154,7,2024-2
5786,1154,2,2025-1
5787,1155,6,2025-1
5788,1155,3,2024-2
5789,1155,5,2024-2
5790,1155,1,2024-2
5791,1155,2,2025-1
5792,1156,6,2025-1
5793,1156,3,2024-1
5794,1156,5,2024-1
5795,1156,7,2025-1
5796,1156,1,2024-2
5797,1157,3,2025-1
5798,1157,7,2024-2
5799,1157,4,2025-1
5800,1157,5,2024-1
5801,1157,6,2025-1
5802,1157,2,2024-2
5803,1158,6,2024-2
5804,1158,2,2025-1
5805,1158,1,2024-2
5806,1158,3,2024-1
5807,1158,4,2025-1
5808,1158,5,2025-1
5809,1159,7,2024-1
5810,1159,3,2024-2
5811,1159,2,2024-2
5812,1159,1,2025-1
5813,1160,1,2024-1
5814,1160,5,2024-2
5815,1160,3,2024-2
5816,1160,6,2025-1
5817,1161,5,2025-1
5818,1161,1,2024-2
5819,1161,6,2024-2
5820,1161,3,2024-1
5821,1162,5,2024-2
5822,1162,3,2025-1
5823,1162,6,2025-1
5824,1162,1,2024-2
5825,1162,8,2024-2
5826,1162,7,2024-1
5827,1163,2,2025-1
5828,1163,1,2025-1
5829,1163,3,2024-1
5830,1163,7,2024-1
5831,1163,8,2024-1
5832,1164,2,2024-1
5833,1164,1,2025-1
5834,1164,4,2024-2
5835,1164,7,2024-1
5836,1164,3,2025-1
5837,1165,1,2025-1
